record_id,trainset_id,rake_number,bogie_count,date,time_slot,station_name,in_time,out_time,passenger_capacity,passengers_boarded,passengers_alighted,occupancy_rate
2618,27,R1026,4,23-09-2025,Morning Peak,Kadavanthra,08:17,08:18,1300,67,53,47.2
2619,27,R1026,4,23-09-2025,Morning Peak,Elamkulam,08:23,08:25,1300,188,48,57.9
2620,27,R1026,4,23-09-2025,Morning Peak,Vytila,08:27,08:30,1300,162,76,64.5
2621,27,R1026,4,23-09-2025,Morning Peak,Thaikoodam,08:33,08:35,1300,151,22,74.5
2622,27,R1026,4,23-09-2025,Morning Peak,Petta,08:38,08:39,1300,146,123,76.2
2623,27,R1026,4,23-09-2025,Morning Peak,Vadakkekotta,08:44,08:46,1300,105,112,75.7
2624,27,R1026,4,23-09-2025,Morning Peak,SN Junction,08:47,08:50,1300,172,33,86.4
2625,27,R1026,4,23-09-2025,Morning Peak,Tripunithura,08:53,08:56,1300,115,64,90.3
2626,27,R1026,4,23-09-2025,Midday,Aluva,10:00,10:01,1300,5,40,0
2627,27,R1026,4,23-09-2025,Midday,Pulinchodu,10:05,10:08,1300,76,46,2.3
2628,27,R1026,4,23-09-2025,Midday,Companypady,10:11,10:14,1300,23,18,2.7
2629,27,R1026,4,23-09-2025,Midday,Ambattukavu,10:14,10:15,1300,61,21,5.8
2630,27,R1026,4,23-09-2025,Midday,Muttom,10:17,10:20,1300,16,56,2.7
2631,27,R1026,4,23-09-2025,Midday,Kalamassery,10:20,10:23,1300,45,44,2.8
2632,27,R1026,4,23-09-2025,Midday,Cochin University,10:24,10:26,1300,57,50,3.3
2633,27,R1026,4,23-09-2025,Midday,Pathadipalam,10:29,10:30,1300,52,22,5.6
2634,27,R1026,4,23-09-2025,Midday,Edapally,10:32,10:33,1300,32,30,5.8
2635,27,R1026,4,23-09-2025,Midday,Changampuzha Park,10:35,10:38,1300,59,37,7.5
2636,27,R1026,4,23-09-2025,Midday,Palarivattom,10:39,10:41,1300,11,8,7.7
2637,27,R1026,4,23-09-2025,Midday,JLN Stadium,10:43,10:46,1300,28,42,6.6
2638,27,R1026,4,23-09-2025,Midday,Kaloor,10:47,10:50,1300,43,61,5.2
2639,27,R1026,4,23-09-2025,Midday,Town Hall,10:53,10:54,1300,45,13,7.7
2640,27,R1026,4,23-09-2025,Midday,M.G Road,10:56,10:57,1300,10,21,6.8
2641,27,R1026,4,23-09-2025,Midday,Maharaja's College,11:02,11:05,1300,70,42,9
2642,27,R1026,4,23-09-2025,Midday,Emakulam South,11:08,11:10,1300,14,36,7.3
2643,27,R1026,4,23-09-2025,Midday,Kadavanthra,11:12,11:14,1300,9,64,3.1
2644,27,R1026,4,23-09-2025,Midday,Elamkulam,11:16,11:17,1300,79,64,4.2
2645,27,R1026,4,23-09-2025,Midday,Vytila,11:20,11:21,1300,58,67,3.5
2646,27,R1026,4,23-09-2025,Midday,Thaikoodam,11:25,11:26,1300,77,35,6.8
2647,27,R1026,4,23-09-2025,Midday,Petta,11:29,11:30,1300,24,23,6.8
2648,27,R1026,4,23-09-2025,Midday,Vadakkekotta,11:32,11:34,1300,47,30,8.2
2649,27,R1026,4,23-09-2025,Midday,SN Junction,11:38,11:39,1300,10,34,6.3
2650,27,R1026,4,23-09-2025,Midday,Tripunithura,11:41,11:42,1300,79,52,8.4
2651,27,R1026,4,23-09-2025,Evening Peak,Aluva,16:00,16:03,1300,112,111,0.1
2652,27,R1026,4,23-09-2025,Evening Peak,Pulinchodu,16:03,16:06,1300,143,42,7.8
2653,27,R1026,4,23-09-2025,Evening Peak,Companypady,16:09,16:12,1300,73,122,4.1
2654,27,R1026,4,23-09-2025,Evening Peak,Ambattukavu,16:15,16:16,1300,150,70,10.2
2655,27,R1026,4,23-09-2025,Evening Peak,Muttom,16:21,16:24,1300,39,54,9.1
2656,27,R1026,4,23-09-2025,Evening Peak,Kalamassery,16:26,16:29,1300,74,120,5.5
2657,27,R1026,4,23-09-2025,Evening Peak,Cochin University,16:31,16:32,1300,100,149,1.8
2658,27,R1026,4,23-09-2025,Evening Peak,Pathadipalam,16:35,16:37,1300,173,122,5.7
2659,27,R1026,4,23-09-2025,Evening Peak,Edapally,16:41,16:42,1300,54,75,4.1
2660,27,R1026,4,23-09-2025,Evening Peak,Changampuzha Park,16:47,16:48,1300,182,30,15.8
2661,27,R1026,4,23-09-2025,Evening Peak,Palarivattom,16:50,16:53,1300,141,35,23.9
2662,27,R1026,4,23-09-2025,Evening Peak,JLN Stadium,16:54,16:55,1300,135,66,29.2
2663,27,R1026,4,23-09-2025,Evening Peak,Kaloor,16:57,16:58,1300,37,90,25.2
2664,27,R1026,4,23-09-2025,Evening Peak,Town Hall,17:00,17:03,1300,54,50,25.5
2665,27,R1026,4,23-09-2025,Evening Peak,M.G Road,17:03,17:05,1300,102,78,27.3
2666,27,R1026,4,23-09-2025,Evening Peak,Maharaja's College,17:08,17:10,1300,181,136,30.8
2667,27,R1026,4,23-09-2025,Evening Peak,Emakulam South,17:13,17:14,1300,57,125,25.5
2668,27,R1026,4,23-09-2025,Evening Peak,Kadavanthra,17:19,17:20,1300,199,51,36.9
2669,27,R1026,4,23-09-2025,Evening Peak,Elamkulam,17:25,17:28,1300,94,125,34.5
2670,27,R1026,4,23-09-2025,Evening Peak,Vytila,17:30,17:31,1300,86,57,36.8
2671,27,R1026,4,23-09-2025,Evening Peak,Thaikoodam,17:36,17:37,1300,63,42,38.4
2672,27,R1026,4,23-09-2025,Evening Peak,Petta,17:42,17:44,1300,78,85,37.8
2673,27,R1026,4,23-09-2025,Evening Peak,Vadakkekotta,17:45,17:48,1300,116,60,42.2
2674,27,R1026,4,23-09-2025,Evening Peak,SN Junction,17:49,17:50,1300,151,124,44.2
2675,27,R1026,4,23-09-2025,Evening Peak,Tripunithura,17:55,17:58,1300,79,39,47.3
2676,27,R1026,4,23-09-2025,Night,Aluva,20:00,20:01,1300,76,61,1.2
2677,27,R1026,4,23-09-2025,Night,Pulinchodu,20:05,20:08,1300,37,35,1.3
2678,27,R1026,4,23-09-2025,Night,Companypady,20:08,20:11,1300,49,63,0.2
2679,27,R1026,4,23-09-2025,Night,Ambattukavu,20:12,20:14,1300,33,20,1.2
2680,27,R1026,4,23-09-2025,Night,Muttom,20:18,20:19,1300,46,9,4.1
2681,27,R1026,4,23-09-2025,Night,Kalamassery,20:22,20:23,1300,6,10,3.8
2682,27,R1026,4,23-09-2025,Night,Cochin University,20:28,20:29,1300,52,21,6.2
2683,27,R1026,4,23-09-2025,Night,Pathadipalam,20:33,20:36,1300,49,65,4.9
2684,27,R1026,4,23-09-2025,Night,Edapally,20:39,20:42,1300,80,22,9.4
2685,27,R1026,4,23-09-2025,Night,Changampuzha Park,20:42,20:44,1300,74,20,13.5
2686,27,R1026,4,23-09-2025,Night,Palarivattom,20:45,20:48,1300,30,12,14.9
2687,27,R1026,4,23-09-2025,Night,JLN Stadium,20:51,20:54,1300,70,34,17.7
2688,27,R1026,4,23-09-2025,Night,Kaloor,20:57,21:00,1300,21,55,15.1
2689,27,R1026,4,23-09-2025,Night,Town Hall,21:00,21:02,1300,60,61,15
2690,27,R1026,4,23-09-2025,Night,M.G Road,21:04,21:05,1300,34,67,12.5
2691,27,R1026,4,23-09-2025,Night,Maharaja's College,21:08,21:09,1300,9,34,10.5
2692,27,R1026,4,23-09-2025,Night,Emakulam South,21:11,21:12,1300,47,41,11
2693,27,R1026,4,23-09-2025,Night,Kadavanthra,21:14,21:15,1300,52,43,11.7
2694,27,R1026,4,23-09-2025,Night,Elamkulam,21:18,21:19,1300,10,69,7.2
2695,27,R1026,4,23-09-2025,Night,Vytila,21:23,21:24,1300,16,28,6.2
2696,27,R1026,4,23-09-2025,Night,Thaikoodam,21:29,21:32,1300,18,46,4.1
2697,27,R1026,4,23-09-2025,Night,Petta,21:35,21:36,1300,75,29,7.6
2698,27,R1026,4,23-09-2025,Night,Vadakkekotta,21:39,21:41,1300,41,5,10.4
2699,27,R1026,4,23-09-2025,Night,SN Junction,21:43,21:44,1300,28,69,7.2
2700,27,R1026,4,23-09-2025,Night,Tripunithura,21:46,21:49,1300,52,10,10.5
2701,28,R1027,6,23-09-2025,Morning Peak,Aluva,07:00,07:02,1800,174,102,4
2702,28,R1027,6,23-09-2025,Morning Peak,Pulinchodu,07:05,07:06,1800,71,90,2.9
2703,28,R1027,6,23-09-2025,Morning Peak,Companypady,07:09,07:10,1800,59,138,0
2704,28,R1027,6,23-09-2025,Morning Peak,Ambattukavu,07:14,07:17,1800,67,73,0
2705,28,R1027,6,23-09-2025,Morning Peak,Muttom,07:19,07:22,1800,175,70,5.8
2706,28,R1027,6,23-09-2025,Morning Peak,Kalamassery,07:24,07:27,1800,173,128,8.3
2707,28,R1027,6,23-09-2025,Morning Peak,Cochin University,07:30,07:33,1800,77,76,8.4
2708,28,R1027,6,23-09-2025,Morning Peak,Pathadipalam,07:36,07:38,1800,159,114,10.9
2709,28,R1027,6,23-09-2025,Morning Peak,Edapally,07:40,07:41,1800,74,139,7.3
2710,28,R1027,6,23-09-2025,Morning Peak,Changampuzha Park,07:44,07:46,1800,122,14,13.3
2711,28,R1027,6,23-09-2025,Morning Peak,Palarivattom,07:49,07:52,1800,49,134,8.6
2712,28,R1027,6,23-09-2025,Morning Peak,JLN Stadium,07:54,07:57,1800,92,111,7.5
2713,28,R1027,6,23-09-2025,Morning Peak,Kaloor,08:00,08:03,1800,197,48,15.8
2714,28,R1027,6,23-09-2025,Morning Peak,Town Hall,08:05,08:06,1800,173,126,18.4
2715,28,R1027,6,23-09-2025,Morning Peak,M.G Road,08:11,08:12,1800,117,36,22.9
2716,28,R1027,6,23-09-2025,Morning Peak,Maharaja's College,08:14,08:17,1800,122,134,22.2
2717,28,R1027,6,23-09-2025,Morning Peak,Emakulam South,08:18,08:21,1800,162,93,26.1
2718,28,R1027,6,23-09-2025,Morning Peak,Kadavanthra,08:23,08:24,1800,190,148,28.4
2719,28,R1027,6,23-09-2025,Morning Peak,Elamkulam,08:26,08:29,1800,197,79,34.9
2720,28,R1027,6,23-09-2025,Morning Peak,Vytila,08:32,08:35,1800,129,76,37.9
2721,28,R1027,6,23-09-2025,Morning Peak,Thaikoodam,08:38,08:41,1800,98,138,35.7
2722,28,R1027,6,23-09-2025,Morning Peak,Petta,08:44,08:47,1800,110,20,40.7
2723,28,R1027,6,23-09-2025,Morning Peak,Vadakkekotta,08:47,08:50,1800,190,105,45.4
2724,28,R1027,6,23-09-2025,Morning Peak,SN Junction,08:53,08:55,1800,52,102,42.6
2725,28,R1027,6,23-09-2025,Morning Peak,Tripunithura,08:56,08:58,1800,88,45,45
2726,28,R1027,6,23-09-2025,Midday,Aluva,10:00,10:01,1800,66,39,1.5
2727,28,R1027,6,23-09-2025,Midday,Pulinchodu,10:03,10:06,1800,79,38,3.8
2728,28,R1027,6,23-09-2025,Midday,Companypady,10:08,10:10,1800,24,8,4.7
2729,28,R1027,6,23-09-2025,Midday,Ambattukavu,10:14,10:16,1800,51,51,4.7
2730,28,R1027,6,23-09-2025,Midday,Muttom,10:18,10:20,1800,45,32,5.4
2731,28,R1027,6,23-09-2025,Midday,Kalamassery,10:22,10:24,1800,58,60,5.3
2732,28,R1027,6,23-09-2025,Midday,Cochin University,10:26,10:28,1800,37,64,3.8
2733,28,R1027,6,23-09-2025,Midday,Pathadipalam,10:32,10:34,1800,17,45,2.2
2734,28,R1027,6,23-09-2025,Midday,Edapally,10:38,10:41,1800,68,19,4.9
2735,28,R1027,6,23-09-2025,Midday,Changampuzha Park,10:41,10:42,1800,54,7,7.6
2736,28,R1027,6,23-09-2025,Midday,Palarivattom,10:46,10:47,1800,14,64,4.8
2737,28,R1027,6,23-09-2025,Midday,JLN Stadium,10:52,10:54,1800,37,29,5.2
2738,28,R1027,6,23-09-2025,Midday,Kaloor,10:56,10:57,1800,33,18,6.1
2739,28,R1027,6,23-09-2025,Midday,Town Hall,11:02,11:04,1800,71,27,8.5
2740,28,R1027,6,23-09-2025,Midday,M.G Road,11:06,11:08,1800,36,53,7.6
2741,28,R1027,6,23-09-2025,Midday,Maharaja's College,11:12,11:13,1800,66,63,7.7
2742,28,R1027,6,23-09-2025,Midday,Emakulam South,11:17,11:18,1800,64,54,8.3
2743,28,R1027,6,23-09-2025,Midday,Kadavanthra,11:20,11:22,1800,37,5,10.1
2744,28,R1027,6,23-09-2025,Midday,Elamkulam,11:25,11:26,1800,16,51,8.1
2745,28,R1027,6,23-09-2025,Midday,Vytila,11:28,11:30,1800,17,69,5.2
2746,28,R1027,6,23-09-2025,Midday,Thaikoodam,11:34,11:36,1800,44,36,5.7
2747,28,R1027,6,23-09-2025,Midday,Petta,11:37,11:38,1800,33,62,4.1
2748,28,R1027,6,23-09-2025,Midday,Vadakkekotta,11:43,11:45,1800,19,68,1.3
2749,28,R1027,6,23-09-2025,Midday,SN Junction,11:47,11:50,1800,60,34,2.8
2750,28,R1027,6,23-09-2025,Midday,Tripunithura,11:50,11:51,1800,73,37,4.8
2751,28,R1027,6,23-09-2025,Evening Peak,Aluva,16:00,16:01,1800,196,138,3.2
2752,28,R1027,6,23-09-2025,Evening Peak,Pulinchodu,16:05,16:08,1800,199,53,11.3
2753,28,R1027,6,23-09-2025,Evening Peak,Companypady,16:09,16:11,1800,181,57,18.2
2754,28,R1027,6,23-09-2025,Evening Peak,Ambattukavu,16:13,16:16,1800,131,45,23
2755,28,R1027,6,23-09-2025,Evening Peak,Muttom,16:18,16:21,1800,65,46,24.1
2756,28,R1027,6,23-09-2025,Evening Peak,Kalamassery,16:21,16:24,1800,106,75,25.8
2757,28,R1027,6,23-09-2025,Evening Peak,Cochin University,16:25,16:28,1800,72,108,23.8
2758,28,R1027,6,23-09-2025,Evening Peak,Pathadipalam,16:29,16:32,1800,76,123,21.2
2759,28,R1027,6,23-09-2025,Evening Peak,Edapally,16:32,16:34,1800,86,116,19.5
2760,28,R1027,6,23-09-2025,Evening Peak,Changampuzha Park,16:35,16:36,1800,81,131,16.7
2761,28,R1027,6,23-09-2025,Evening Peak,Palarivattom,16:38,16:39,1800,155,37,23.3
2762,28,R1027,6,23-09-2025,Evening Peak,JLN Stadium,16:43,16:46,1800,72,83,22.7
2763,28,R1027,6,23-09-2025,Evening Peak,Kaloor,16:47,16:50,1800,168,112,25.8
2764,28,R1027,6,23-09-2025,Evening Peak,Town Hall,16:50,16:53,1800,153,135,26.8
2765,28,R1027,6,23-09-2025,Evening Peak,M.G Road,16:55,16:57,1800,131,102,28.4
2766,28,R1027,6,23-09-2025,Evening Peak,Maharaja's College,17:01,17:04,1800,63,149,23.6
2767,28,R1027,6,23-09-2025,Evening Peak,Emakulam South,17:07,17:09,1800,71,101,21.9
2768,28,R1027,6,23-09-2025,Evening Peak,Kadavanthra,17:12,17:15,1800,178,64,28.3
2769,28,R1027,6,23-09-2025,Evening Peak,Elamkulam,17:16,17:18,1800,176,117,31.6
2770,28,R1027,6,23-09-2025,Evening Peak,Vytila,17:19,17:20,1800,80,58,32.8
2771,28,R1027,6,23-09-2025,Evening Peak,Thaikoodam,17:22,17:25,1800,109,12,38.2
2772,28,R1027,6,23-09-2025,Evening Peak,Petta,17:25,17:27,1800,36,40,37.9
2773,28,R1027,6,23-09-2025,Evening Peak,Vadakkekotta,17:31,17:34,1800,41,100,34.7
2774,28,R1027,6,23-09-2025,Evening Peak,SN Junction,17:35,17:36,1800,196,129,38.4
2775,28,R1027,6,23-09-2025,Evening Peak,Tripunithura,17:41,17:44,1800,37,124,33.6
2776,28,R1027,6,23-09-2025,Night,Aluva,20:00,20:01,1800,24,51,0
2777,28,R1027,6,23-09-2025,Night,Pulinchodu,20:06,20:07,1800,12,28,0
2778,28,R1027,6,23-09-2025,Night,Companypady,20:11,20:14,1800,28,40,0
2779,28,R1027,6,23-09-2025,Night,Ambattukavu,20:17,20:19,1800,39,47,0
2780,28,R1027,6,23-09-2025,Night,Muttom,20:22,20:23,1800,23,8,0.8
2781,28,R1027,6,23-09-2025,Night,Kalamassery,20:28,20:31,1800,80,40,3.1
2782,28,R1027,6,23-09-2025,Night,Cochin University,20:33,20:36,1800,39,22,4
2783,28,R1027,6,23-09-2025,Night,Pathadipalam,20:39,20:40,1800,69,69,4
2784,28,R1027,6,23-09-2025,Night,Edapally,20:42,20:44,1800,11,38,2.5
2785,28,R1027,6,23-09-2025,Night,Changampuzha Park,20:48,20:51,1800,46,14,4.3
2786,28,R1027,6,23-09-2025,Night,Palarivattom,20:54,20:57,1800,36,14,5.5
2787,28,R1027,6,23-09-2025,Night,JLN Stadium,20:59,21:00,1800,76,6,9.4
2788,28,R1027,6,23-09-2025,Night,Kaloor,21:03,21:04,1800,58,69,8.8
2789,28,R1027,6,23-09-2025,Night,Town Hall,21:06,21:09,1800,13,27,8
2790,28,R1027,6,23-09-2025,Night,M.G Road,21:12,21:14,1800,7,26,6.9
2791,28,R1027,6,23-09-2025,Night,Maharaja's College,21:16,21:17,1800,71,24,9.6
2792,28,R1027,6,23-09-2025,Night,Emakulam South,21:19,21:20,1800,65,11,12.6
2793,28,R1027,6,23-09-2025,Night,Kadavanthra,21:22,21:24,1800,54,68,11.8
2794,28,R1027,6,23-09-2025,Night,Elamkulam,21:28,21:30,1800,58,68,11.2
2795,28,R1027,6,23-09-2025,Night,Vytila,21:34,21:36,1800,54,52,11.3
2796,28,R1027,6,23-09-2025,Night,Thaikoodam,21:40,21:42,1800,25,57,9.6
2797,28,R1027,6,23-09-2025,Night,Petta,21:44,21:47,1800,47,13,11.4
2798,28,R1027,6,23-09-2025,Night,Vadakkekotta,21:48,21:51,1800,19,42,10.2
2799,28,R1027,6,23-09-2025,Night,SN Junction,21:53,21:54,1800,60,21,12.3
2800,28,R1027,6,23-09-2025,Night,Tripunithura,21:57,22:00,1800,30,20,12.9
2801,29,R1028,3,23-09-2025,Morning Peak,Aluva,07:00,07:02,975,30,133,0
2802,29,R1028,3,23-09-2025,Morning Peak,Pulinchodu,07:04,07:06,975,191,35,16
2803,29,R1028,3,23-09-2025,Morning Peak,Companypady,07:07,07:09,975,102,142,11.9
2804,29,R1028,3,23-09-2025,Morning Peak,Ambattukavu,07:12,07:15,975,83,96,10.6
2805,29,R1028,3,23-09-2025,Morning Peak,Muttom,07:16,07:19,975,153,44,21.7
2806,29,R1028,3,23-09-2025,Morning Peak,Kalamassery,07:19,07:21,975,63,141,13.7
2807,29,R1028,3,23-09-2025,Morning Peak,Cochin University,07:22,07:25,975,147,96,19
2808,29,R1028,3,23-09-2025,Morning Peak,Pathadipalam,07:26,07:27,975,63,150,10.1
2809,29,R1028,3,23-09-2025,Morning Peak,Edapally,07:29,07:31,975,48,40,10.9
2810,29,R1028,3,23-09-2025,Morning Peak,Changampuzha Park,07:35,07:36,975,116,55,17.1
2811,29,R1028,3,23-09-2025,Morning Peak,Palarivattom,07:38,07:39,975,186,83,27.7
2812,29,R1028,3,23-09-2025,Morning Peak,JLN Stadium,07:44,07:46,975,70,122,22.4
2813,29,R1028,3,23-09-2025,Morning Peak,Kaloor,07:47,07:50,975,148,142,23
2814,29,R1028,3,23-09-2025,Morning Peak,Town Hall,07:51,07:53,975,154,125,25.9
2815,29,R1028,3,23-09-2025,Morning Peak,M.G Road,07:56,07:59,975,35,44,25
2816,29,R1028,3,23-09-2025,Morning Peak,Maharaja's College,08:00,08:03,975,170,31,39.3
2817,29,R1028,3,23-09-2025,Morning Peak,Emakulam South,08:04,08:05,975,171,29,53.8
2818,29,R1028,3,23-09-2025,Morning Peak,Kadavanthra,08:09,08:10,975,161,10,69.3
2819,29,R1028,3,23-09-2025,Morning Peak,Elamkulam,08:12,08:15,975,163,97,76.1
2820,29,R1028,3,23-09-2025,Morning Peak,Vytila,08:16,08:19,975,181,51,89.4
2821,29,R1028,3,23-09-2025,Morning Peak,Thaikoodam,08:21,08:22,975,76,53,91.8
2822,29,R1028,3,23-09-2025,Morning Peak,Petta,08:26,08:27,975,170,95,99.5
2823,29,R1028,3,23-09-2025,Morning Peak,Vadakkekotta,08:31,08:34,975,100,130,96.4
2824,29,R1028,3,23-09-2025,Morning Peak,SN Junction,08:36,08:38,975,152,65,100
2825,29,R1028,3,23-09-2025,Morning Peak,Tripunithura,08:42,08:44,975,161,21,100
2826,29,R1028,3,23-09-2025,Midday,Aluva,10:00,10:03,975,40,42,0
2827,29,R1028,3,23-09-2025,Midday,Pulinchodu,10:04,10:05,975,60,24,3.7
2828,29,R1028,3,23-09-2025,Midday,Companypady,10:09,10:10,975,16,33,1.9
2829,29,R1028,3,23-09-2025,Midday,Ambattukavu,10:12,10:13,975,75,23,7.3
2830,29,R1028,3,23-09-2025,Midday,Muttom,10:17,10:19,975,46,48,7.1
2831,29,R1028,3,23-09-2025,Midday,Kalamassery,10:21,10:24,975,35,23,8.3
2832,29,R1028,3,23-09-2025,Midday,Cochin University,10:26,10:28,975,36,17,10.3
2833,29,R1028,3,23-09-2025,Midday,Pathadipalam,10:31,10:32,975,64,15,15.3
2834,29,R1028,3,23-09-2025,Midday,Edapally,10:35,10:37,975,54,25,18.3
2835,29,R1028,3,23-09-2025,Midday,Changampuzha Park,10:41,10:43,975,75,53,20.5
2836,29,R1028,3,23-09-2025,Midday,Palarivattom,10:45,10:47,975,64,39,23.1
2837,29,R1028,3,23-09-2025,Midday,JLN Stadium,10:50,10:52,975,35,40,22.6
2838,29,R1028,3,23-09-2025,Midday,Kaloor,10:53,10:54,975,5,60,16.9
2839,29,R1028,3,23-09-2025,Midday,Town Hall,10:56,10:58,975,29,62,13.5
2840,29,R1028,3,23-09-2025,Midday,M.G Road,11:00,11:01,975,67,17,18.7
2841,29,R1028,3,23-09-2025,Midday,Maharaja's College,11:04,11:06,975,38,5,22.1
2842,29,R1028,3,23-09-2025,Midday,Emakulam South,11:10,11:12,975,54,64,21
2843,29,R1028,3,23-09-2025,Midday,Kadavanthra,11:16,11:19,975,54,51,21.3
2844,29,R1028,3,23-09-2025,Midday,Elamkulam,11:19,11:20,975,73,16,27.2
2845,29,R1028,3,23-09-2025,Midday,Vytila,11:23,11:26,975,69,28,31.4
2846,29,R1028,3,23-09-2025,Midday,Thaikoodam,11:29,11:31,975,61,66,30.9
2847,29,R1028,3,23-09-2025,Midday,Petta,11:34,11:35,975,59,52,31.6
2848,29,R1028,3,23-09-2025,Midday,Vadakkekotta,11:39,11:42,975,58,11,36.4
2849,29,R1028,3,23-09-2025,Midday,SN Junction,11:45,11:47,975,25,38,35.1
2850,29,R1028,3,23-09-2025,Midday,Tripunithura,11:51,11:52,975,53,23,38.2
2851,29,R1028,3,23-09-2025,Evening Peak,Aluva,16:00,16:01,975,155,130,2.6
2852,29,R1028,3,23-09-2025,Evening Peak,Pulinchodu,16:04,16:07,975,181,96,11.3
2853,29,R1028,3,23-09-2025,Evening Peak,Companypady,16:08,16:09,975,30,16,12.7
2854,29,R1028,3,23-09-2025,Evening Peak,Ambattukavu,16:13,16:16,975,43,40,13
2855,29,R1028,3,23-09-2025,Evening Peak,Muttom,16:19,16:22,975,145,128,14.8
2856,29,R1028,3,23-09-2025,Evening Peak,Kalamassery,16:24,16:26,975,122,52,21.9
2857,29,R1028,3,23-09-2025,Evening Peak,Cochin University,16:29,16:32,975,134,107,24.7
2858,29,R1028,3,23-09-2025,Evening Peak,Pathadipalam,16:33,16:36,975,137,118,26.7
2859,29,R1028,3,23-09-2025,Evening Peak,Edapally,16:38,16:41,975,78,132,21.1
2860,29,R1028,3,23-09-2025,Evening Peak,Changampuzha Park,16:43,16:46,975,164,108,26.9
2861,29,R1028,3,23-09-2025,Evening Peak,Palarivattom,16:49,16:51,975,41,92,21.6
2862,29,R1028,3,23-09-2025,Evening Peak,JLN Stadium,16:55,16:56,975,57,143,12.8
2863,29,R1028,3,23-09-2025,Evening Peak,Kaloor,16:58,17:01,975,89,96,12.1
2864,29,R1028,3,23-09-2025,Evening Peak,Town Hall,17:04,17:07,975,122,113,13
2865,29,R1028,3,23-09-2025,Evening Peak,M.G Road,17:09,17:10,975,175,80,22.8
2866,29,R1028,3,23-09-2025,Evening Peak,Maharaja's College,17:13,17:14,975,98,143,18.2
2867,29,R1028,3,23-09-2025,Evening Peak,Emakulam South,17:16,17:19,975,95,121,15.5
2868,29,R1028,3,23-09-2025,Evening Peak,Kadavanthra,17:22,17:24,975,120,70,20.6
2869,29,R1028,3,23-09-2025,Evening Peak,Elamkulam,17:25,17:26,975,119,31,29.6
2870,29,R1028,3,23-09-2025,Evening Peak,Vytila,17:29,17:31,975,41,79,25.7
2871,29,R1028,3,23-09-2025,Evening Peak,Thaikoodam,17:33,17:34,975,167,131,29.4
2872,29,R1028,3,23-09-2025,Evening Peak,Petta,17:39,17:42,975,134,104,32.5
2873,29,R1028,3,23-09-2025,Evening Peak,Vadakkekotta,17:42,17:45,975,140,139,32.6
2874,29,R1028,3,23-09-2025,Evening Peak,SN Junction,17:47,17:50,975,46,46,32.6
2875,29,R1028,3,23-09-2025,Evening Peak,Tripunithura,17:52,17:54,975,81,54,35.4
2876,29,R1028,3,23-09-2025,Night,Aluva,20:00,20:01,975,63,65,0
2877,29,R1028,3,23-09-2025,Night,Pulinchodu,20:06,20:07,975,38,70,0
2878,29,R1028,3,23-09-2025,Night,Companypady,20:12,20:15,975,18,23,0
2879,29,R1028,3,23-09-2025,Night,Ambattukavu,20:15,20:16,975,49,59,0
2880,29,R1028,3,23-09-2025,Night,Muttom,20:18,20:19,975,69,35,3.5
2881,29,R1028,3,23-09-2025,Night,Kalamassery,20:22,20:25,975,33,35,3.3
2882,29,R1028,3,23-09-2025,Night,Cochin University,20:26,20:27,975,71,63,4.1
2883,29,R1028,3,23-09-2025,Night,Pathadipalam,20:29,20:32,975,68,11,9.9
2884,29,R1028,3,23-09-2025,Night,Edapally,20:34,20:36,975,73,55,11.8
2885,29,R1028,3,23-09-2025,Night,Changampuzha Park,20:40,20:42,975,62,67,11.3
2886,29,R1028,3,23-09-2025,Night,Palarivattom,20:46,20:47,975,47,29,13.1
2887,29,R1028,3,23-09-2025,Night,JLN Stadium,20:49,20:52,975,26,69,8.7
2888,29,R1028,3,23-09-2025,Night,Kaloor,20:55,20:57,975,43,63,6.7
2889,29,R1028,3,23-09-2025,Night,Town Hall,20:58,21:01,975,66,21,11.3
2890,29,R1028,3,23-09-2025,Night,M.G Road,21:04,21:06,975,68,19,16.3
2891,29,R1028,3,23-09-2025,Night,Maharaja's College,21:07,21:10,975,5,62,10.5
2892,29,R1028,3,23-09-2025,Night,Emakulam South,21:12,21:13,975,7,16,9.5
2893,29,R1028,3,23-09-2025,Night,Kadavanthra,21:15,21:17,975,33,49,7.9
2894,29,R1028,3,23-09-2025,Night,Elamkulam,21:21,21:23,975,74,33,12.1
2895,29,R1028,3,23-09-2025,Night,Vytila,21:25,21:28,975,29,43,10.7
2896,29,R1028,3,23-09-2025,Night,Thaikoodam,21:30,21:31,975,28,34,10.1
2897,29,R1028,3,23-09-2025,Night,Petta,21:36,21:38,975,76,27,15.1
2898,29,R1028,3,23-09-2025,Night,Vadakkekotta,21:39,21:40,975,24,24,15.1
2899,29,R1028,3,23-09-2025,Night,SN Junction,21:43,21:45,975,20,26,14.5
2900,29,R1028,3,23-09-2025,Night,Tripunithura,21:48,21:49,975,49,14,18.1
2901,30,R1029,3,23-09-2025,Morning Peak,Aluva,07:00,07:02,975,138,10,13.1
2902,30,R1029,3,23-09-2025,Morning Peak,Pulinchodu,07:06,07:07,975,54,73,11.2
2903,30,R1029,3,23-09-2025,Morning Peak,Companypady,07:12,07:15,975,147,146,11.3
2904,30,R1029,3,23-09-2025,Morning Peak,Ambattukavu,07:17,07:18,975,127,22,22.1
2905,30,R1029,3,23-09-2025,Morning Peak,Muttom,07:22,07:24,975,80,59,24.2
